28800000,16_frequency1.0,48.768413,11.423026,NONE,8080
28802000,16_frequency1.0,48.768419,11.423034,NONE,8080
28804000,16_frequency1.0,48.768419,11.423034,NONE,8080
28806000,16_frequency1.0,48.768419,11.423034,NONE,8080
28808000,16_frequency1.0,48.768419,11.423034,NONE,8080
28810000,16_frequency1.0,48.768428,11.423046,NONE,8080
28812000,16_frequency1.0,48.76846,11.423091,NONE,8080
28814000,16_frequency1.0,48.768511,11.423179,NONE,8080
28816000,16_frequency1.0,48.768515,11.423329,NONE,8080
28818000,16_frequency1.0,48.768519,11.42348,NONE,8080
28820000,16_frequency1.0,48.768525,11.42363,NONE,8080
28822000,16_frequency1.0,48.768569,11.423757,NONE,8080
28824000,16_frequency1.0,48.768659,11.423832,NONE,8080
28826000,16_frequency1.0,48.768669,11.424042,NONE,8080
28828000,16_frequency1.0,48.768677,11.424267,NONE,8080
28830000,16_frequency1.0,48.768685,11.424492,NONE,8080
28832000,16_frequency1.0,48.768693,11.424718,NONE,8080
28834000,16_frequency1.0,48.768702,11.424944,NONE,8080
28836000,16_frequency1.0,48.768707,11.425169,NONE,8080
28838000,16_frequency1.0,48.768711,11.425395,NONE,8080
28840000,16_frequency1.0,48.768715,11.425621,NONE,8080
28842000,16_frequency1.0,48.768719,11.425846,NONE,8080
28844000,16_frequency1.0,48.768723,11.426072,NONE,8080
28846000,16_frequency1.0,48.768727,11.426298,NONE,8080
28848000,16_frequency1.0,48.76873,11.426524,NONE,8080
28850000,16_frequency1.0,48.768733,11.42675,NONE,8080
28852000,16_frequency1.0,48.768739,11.426976,NONE,8080
28854000,16_frequency1.0,48.768745,11.427201,poi_abc_5,8080
28856000,16_frequency1.0,48.768746,11.427426,poi_abc_5,8080
28858000,16_frequency1.0,48.768729,11.427651,poi_abc_5,8080
28860000,16_frequency1.0,48.768712,11.427875,poi_abc_5,8080
28862000,16_frequency1.0,48.768706,11.428101,poi_abc_5,8080
28864000,16_frequency1.0,48.768723,11.428322,poi_abc_5,8080
28866000,16_frequency1.0,48.76878,11.428522,poi_abc_5,8080
28868000,16_frequency1.0,48.768876,11.42869,poi_abc_5,8080
28870000,16_frequency1.0,48.768996,11.428824,poi_abc_5,8080
28872000,16_frequency1.0,48.769096,11.428931,poi_abc_5,8080
28874000,16_frequency1.0,48.76903,11.429077,poi_abc_5,8080
28876000,16_frequency1.0,48.768935,11.429253,poi_abc_5,8080
28878000,16_frequency1.0,48.768804,11.429447,poi_abc_5,8080
28880000,16_frequency1.0,48.768643,11.429665,poi_abc_5,8080
28882000,16_frequency1.0,48.768461,11.429912,poi_abc_8,8080
28884000,16_frequency1.0,48.768276,11.430164,poi_abc_8,8080
28886000,16_frequency1.0,48.768092,11.430416,poi_abc_8,8080
28888000,16_frequency1.0,48.767975,11.430587,poi_abc_8,8080
28890000,16_frequency1.0,48.767954,11.430617,poi_abc_8,8080
28892000,16_frequency1.0,48.767954,11.430617,poi_abc_8,8080
28894000,16_frequency1.0,48.767954,11.430617,poi_abc_8,8080
28896000,16_frequency1.0,48.767954,11.430617,poi_abc_8,8080
28898000,16_frequency1.0,48.767949,11.430624,poi_abc_8,8080
28900000,16_frequency1.0,48.767926,11.430667,poi_abc_8,8080
28902000,16_frequency1.0,48.767891,11.430755,poi_abc_8,8080
28904000,16_frequency1.0,48.767808,11.430841,poi_abc_8,8080
28906000,16_frequency1.0,48.767682,11.430909,poi_abc_8,8080
28908000,16_frequency1.0,48.767535,11.43103,poi_abc_8,8080
28910000,16_frequency1.0,48.767357,11.431153,poi_abc_8,8080
28830000,h7802c1:1,48.780081,11.417855,NONE,8080
28832000,h7802c1:1,48.780079,11.417791,NONE,8080
28834000,h7802c1:1,48.780072,11.417617,NONE,8080
28836000,h7802c1:1,48.780064,11.417402,NONE,8080
28838000,h7802c1:1,48.780056,11.417187,NONE,8080
28840000,h7802c1:1,48.780048,11.416972,NONE,8080
28842000,h7802c1:1,48.780039,11.416757,NONE,8080
28844000,h7802c1:1,48.780031,11.416542,NONE,8080
28846000,h7802c1:1,48.780022,11.416327,NONE,8080
28848000,h7802c1:1,48.780014,11.416113,NONE,8080
28850000,h7802c1:1,48.780005,11.415898,NONE,8080
28852000,h7802c1:1,48.779997,11.415683,NONE,8080
28854000,h7802c1:1,48.779973,11.415472,NONE,8080
28856000,h7802c1:1,48.780063,11.415341,NONE,8080
28858000,h7802c1:1,48.780245,11.415214,NONE,8080
28860000,h7802c1:1,48.780461,11.415064,NONE,8080
28862000,h7802c1:1,48.780677,11.414913,NONE,8080
28841000,h10602c1:1,48.775061,11.437732,poi_abc_17,8080
28843000,h10602c1:1,48.775041,11.437674,poi_abc_17,8080
28845000,h10602c1:1,48.774989,11.437522,poi_abc_17,8080
28847000,h10602c1:1,48.774915,11.437305,poi_abc_17,8080
28849000,h10602c1:1,48.774854,11.43712,poi_abc_17,8080
28851000,h10602c1:1,48.774948,11.43702,poi_abc_17,8080
28853000,h10602c1:1,48.775128,11.436939,poi_abc_17,8080
28855000,h10602c1:1,48.775356,11.436766,poi_abc_17,8080
28857000,h10602c1:1,48.775535,11.436629,poi_abc_17,8080
28859000,h10602c1:1,48.775643,11.436762,poi_abc_17,8080
28861000,h10602c1:1,48.77577,11.436914,poi_abc_17,8080
28863000,h10602c1:1,48.775897,11.437066,poi_abc_17,8080
28865000,h10602c1:1,48.776024,11.437217,poi_abc_17,8080
28867000,h10602c1:1,48.776155,11.437361,poi_abc_17,8080
28869000,h10602c1:1,48.776291,11.437497,poi_abc_17,8080
28871000,h10602c1:1,48.77643,11.437624,poi_abc_17,8080
28873000,h10602c1:1,48.77657,11.437749,poi_abc_17,8080
28875000,h10602c1:1,48.776711,11.437872,poi_abc_17,8080
28877000,h10602c1:1,48.776853,11.437991,poi_abc_17,8080
28879000,h10602c1:1,48.776898,11.438139,poi_abc_17,8080
28886000,h15124c1:3,48.767342,11.431253,poi_abc_8,8080
28888000,h15124c1:3,48.767548,11.431118,poi_abc_8,8080
28890000,h15124c1:3,48.767744,11.430954,poi_abc_8,8080
28892000,h15124c1:3,48.767902,11.430856,poi_abc_8,8080
28894000,h15124c1:3,48.767989,11.430928,poi_abc_8,8080
28896000,h15124c1:3,48.768101,11.431124,poi_abc_8,8080
28898000,h15124c1:3,48.768246,11.431381,poi_abc_8,8080
28900000,h15124c1:3,48.768393,11.431638,poi_abc_8,8080
28902000,h15124c1:3,48.768538,11.431898,poi_abc_8,8080
28904000,h15124c1:3,48.768682,11.43216,poi_abc_8,8080
28906000,h15124c1:3,48.76882,11.432429,poi_abc_6,8080
28908000,h15124c1:3,48.76895,11.432709,poi_abc_6,8080
28910000,h15124c1:3,48.769058,11.433004,poi_abc_6,8080
28912000,h15124c1:3,48.769191,11.43328,poi_abc_6,8080
28914000,h15124c1:3,48.769318,11.433562,poi_abc_6,8080
28916000,h15124c1:3,48.769477,11.433801,poi_abc_6,8080
28918000,h15124c1:3,48.76957,11.433925,poi_abc_6,8080
28920000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28922000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28924000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28926000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28928000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28930000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28932000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28934000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28936000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28938000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28940000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28942000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28944000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28946000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28948000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28950000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28952000,h15124c1:3,48.769574,11.433929,poi_abc_6,8080
28954000,h15124c1:3,48.769612,11.433966,poi_abc_14,8080
28956000,h15124c1:3,48.769713,11.434061,poi_abc_14,8080
28958000,h15124c1:3,48.769873,11.434215,poi_abc_14,8080
28960000,h15124c1:3,48.770059,11.434406,poi_abc_14,8080
28962000,h15124c1:3,48.770238,11.434612,poi_abc_14,8080
28964000,h15124c1:3,48.770393,11.434858,poi_abc_14,8080
28966000,h15124c1:3,48.770524,11.435134,poi_abc_14,8080
28968000,h15124c1:3,48.770632,11.435433,poi_abc_14,8080
28970000,h15124c1:3,48.770781,11.435664,poi_abc_14,8080
28972000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
28974000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
28976000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
28978000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
28980000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
28982000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
28984000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
28986000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
28988000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
28990000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
28992000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
28994000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
28996000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
28998000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
29000000,h15124c1:3,48.770834,11.435743,poi_abc_14,8080
29002000,h15124c1:3,48.770867,11.43579,poi_abc_14,8080
29004000,h15124c1:3,48.770956,11.435899,poi_abc_14,8080
29006000,h15124c1:3,48.77111,11.436064,poi_abc_14,8080
29008000,h15124c1:3,48.771268,11.436305,poi_abc_14,8080
29010000,h15124c1:3,48.771405,11.436574,poi_abc_14,8080
29012000,h15124c1:3,48.771497,11.436881,poi_abc_14,8080
29014000,h15124c1:3,48.771571,11.4372,poi_abc_14,8080
28887000,h8583c1:1,48.772953,11.412062,NONE,8080
28889000,h8583c1:1,48.773003,11.412272,NONE,8080
28891000,h8583c1:1,48.773054,11.412485,NONE,8080
28893000,h8583c1:1,48.773108,11.412711,NONE,8080
28895000,h8583c1:1,48.773162,11.412938,NONE,8080
28897000,h8583c1:1,48.773216,11.413164,NONE,8080
28899000,h8583c1:1,48.773267,11.41338,NONE,8080
28901000,h8583c1:1,48.773318,11.413591,NONE,8080
28903000,h8583c1:1,48.773372,11.413817,NONE,8080
28905000,h8583c1:1,48.773426,11.414044,NONE,8080
28907000,h8583c1:1,48.773476,11.414273,NONE,8080
28909000,h8583c1:1,48.773514,11.414508,NONE,8080
28911000,h8583c1:1,48.773552,11.414715,NONE,8080
28913000,h8583c1:1,48.773692,11.414738,NONE,8080
28915000,h8583c1:1,48.773846,11.414678,NONE,8080
28917000,h8583c1:1,48.774001,11.414618,NONE,8080
28919000,h8583c1:1,48.774155,11.414557,NONE,8080
28921000,h8583c1:1,48.77431,11.414502,NONE,8080
28923000,h8583c1:1,48.774467,11.414456,NONE,8080
28925000,h8583c1:1,48.774624,11.414411,NONE,8080
28927000,h8583c1:1,48.774783,11.414399,NONE,8080
28929000,h8583c1:1,48.774942,11.414393,NONE,8080
28931000,h8583c1:1,48.775082,11.414388,NONE,8080
28933000,h8583c1:1,48.775238,11.414384,NONE,8080
28935000,h8583c1:1,48.775379,11.414385,NONE,8080
28937000,h8583c1:1,48.775538,11.414394,NONE,8080
28939000,h8583c1:1,48.775697,11.414404,NONE,8080
28941000,h8583c1:1,48.775856,11.414404,NONE,8080
28943000,h8583c1:1,48.776015,11.414395,NONE,8080
28945000,h8583c1:1,48.776174,11.414385,NONE,8080
28947000,h8583c1:1,48.776333,11.414376,NONE,8080
28949000,h8583c1:1,48.776473,11.414367,NONE,8080
28951000,h8583c1:1,48.776558,11.41423,NONE,8080
28953000,h8583c1:1,48.776596,11.413995,NONE,8080
28955000,h8583c1:1,48.776678,11.413789,NONE,8080
28957000,h8583c1:1,48.776798,11.413625,NONE,8080
28959000,h8583c1:1,48.776923,11.413477,NONE,8080
28961000,h8583c1:1,48.777041,11.413337,NONE,8080
28963000,h8583c1:1,48.777161,11.413212,NONE,8080
28965000,h8583c1:1,48.777311,11.413128,NONE,8080
28967000,h8583c1:1,48.777455,11.413056,NONE,8080
28969000,h8583c1:1,48.777597,11.412988,NONE,8080
28971000,h8583c1:1,48.777751,11.412923,NONE,8080
28973000,h8583c1:1,48.777905,11.412863,NONE,8080
28975000,h8583c1:1,48.778061,11.412814,NONE,8080
28977000,h8583c1:1,48.778217,11.412765,NONE,8080
28979000,h8583c1:1,48.77837,11.412704,NONE,8080
28981000,h8583c1:1,48.778519,11.412645,NONE,8080
28891000,randUni24938:1,48.770403,11.436367,poi_abc_14,8080
28893000,randUni24938:1,48.770662,11.436195,poi_abc_14,8080
28895000,randUni24938:1,48.770855,11.435935,poi_abc_14,8080
28897000,randUni24938:1,48.770937,11.435695,poi_abc_14,8080
28899000,randUni24938:1,48.770786,11.435465,poi_abc_14,8080
28901000,randUni24938:1,48.770629,11.435133,poi_abc_14,8080
28903000,randUni24938:1,48.770481,11.434783,poi_abc_14,8080
28905000,randUni24938:1,48.7703,11.434488,poi_abc_14,8080
28907000,randUni24938:1,48.770076,11.434255,poi_abc_14,8080
28909000,randUni24938:1,48.769914,11.434091,poi_abc_14,8080
28911000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28913000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28915000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28917000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28919000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28921000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28923000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28925000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28927000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28929000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28931000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28933000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28935000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28937000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28939000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28941000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28943000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28945000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28947000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28949000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28951000,randUni24938:1,48.76988,11.434057,poi_abc_14,8080
28953000,randUni24938:1,48.769868,11.434045,poi_abc_14,8080
28955000,randUni24938:1,48.769797,11.433968,poi_abc_14,8080
28957000,randUni24938:1,48.769678,11.433807,poi_abc_14,8080
28959000,randUni24938:1,48.769512,11.433564,poi_abc_6,8080
28961000,randUni24938:1,48.769321,11.433269,poi_abc_6,8080
28963000,randUni24938:1,48.769145,11.432954,poi_abc_6,8080
28965000,randUni24938:1,48.768962,11.43266,poi_abc_6,8080
28967000,randUni24938:1,48.768806,11.432321,poi_abc_6,8080
28969000,randUni24938:1,48.768633,11.432002,poi_abc_8,8080
28971000,randUni24938:1,48.768458,11.431685,poi_abc_8,8080
28973000,randUni24938:1,48.768281,11.431376,poi_abc_8,8080
28975000,randUni24938:1,48.768105,11.431066,poi_abc_8,8080
28977000,randUni24938:1,48.768001,11.430882,poi_abc_8,8080
28979000,randUni24938:1,48.767988,11.430859,poi_abc_8,8080
28981000,randUni24938:1,48.767988,11.430859,poi_abc_8,8080
28983000,randUni24938:1,48.767988,11.430859,poi_abc_8,8080
28985000,randUni24938:1,48.767988,11.430859,poi_abc_8,8080
28987000,randUni24938:1,48.767956,11.430808,poi_abc_8,8080
28989000,randUni24938:1,48.767847,11.430805,poi_abc_8,8080
28991000,randUni24938:1,48.76767,11.430921,poi_abc_8,8080
28993000,randUni24938:1,48.76744,11.431102,poi_abc_8,8080
28896000,randUni15117:1,48.767811,11.417791,NONE,8080
28898000,randUni15117:1,48.768042,11.418025,NONE,8080
28900000,randUni15117:1,48.768272,11.41826,NONE,8080
28902000,randUni15117:1,48.768493,11.418518,NONE,8080
28904000,randUni15117:1,48.768679,11.418829,NONE,8080
28906000,randUni15117:1,48.768842,11.419169,NONE,8080
28908000,randUni15117:1,48.768974,11.419539,NONE,8080
28910000,randUni15117:1,48.769077,11.41993,NONE,8080
28912000,randUni15117:1,48.769147,11.420333,NONE,8080
28914000,randUni15117:1,48.769244,11.420727,NONE,8080
28916000,randUni15117:1,48.76932,11.421036,NONE,8080
28918000,randUni15117:1,48.769341,11.42112,NONE,8080
28920000,randUni15117:1,48.769341,11.42112,NONE,8080
28922000,randUni15117:1,48.769341,11.42112,NONE,8080
28924000,randUni15117:1,48.769341,11.42112,NONE,8080
28926000,randUni15117:1,48.769341,11.42112,NONE,8080
28928000,randUni15117:1,48.769341,11.42112,NONE,8080
28930000,randUni15117:1,48.769341,11.42112,NONE,8080
28932000,randUni15117:1,48.769341,11.42112,NONE,8080
28934000,randUni15117:1,48.769341,11.42112,NONE,8080
28936000,randUni15117:1,48.769346,11.42114,NONE,8080
28938000,randUni15117:1,48.769383,11.421248,NONE,8080
28940000,randUni15117:1,48.769458,11.421441,NONE,8080
28942000,randUni15117:1,48.769537,11.421747,NONE,8080
28944000,randUni15117:1,48.769637,11.42213,NONE,8080
28946000,randUni15117:1,48.769739,11.42252,NONE,8080
28948000,randUni15117:1,48.76984,11.422914,NONE,8080
28950000,randUni15117:1,48.769926,11.423315,NONE,8080
28952000,randUni15117:1,48.769976,11.423727,NONE,8080
28954000,randUni15117:1,48.769982,11.424147,NONE,8080
28956000,randUni15117:1,48.769963,11.424566,NONE,8080
28958000,randUni15117:1,48.769922,11.424981,NONE,8080
28960000,randUni15117:1,48.769853,11.425389,NONE,8080
28962000,randUni15117:1,48.769782,11.425795,NONE,8080
28964000,randUni15117:1,48.769711,11.426201,poi_abc_5,8080
28966000,randUni15117:1,48.769642,11.426609,poi_abc_5,8080
28968000,randUni15117:1,48.769575,11.427017,poi_abc_5,8080
28970000,randUni15117:1,48.769509,11.427425,poi_abc_5,8080
28972000,randUni15117:1,48.769442,11.427833,poi_abc_5,8080
28974000,randUni15117:1,48.769372,11.42824,poi_abc_5,8080
28976000,randUni15117:1,48.769274,11.428631,poi_abc_5,8080
28978000,randUni15117:1,48.769191,11.428865,poi_abc_5,8080
28980000,randUni15117:1,48.769188,11.428908,poi_abc_5,8080
28982000,randUni15117:1,48.769188,11.42891,poi_abc_5,8080
28984000,randUni15117:1,48.769216,11.428973,poi_abc_5,8080
28986000,randUni15117:1,48.76932,11.429064,poi_abc_5,8080
28988000,randUni15117:1,48.769484,11.429212,poi_abc_5,8080
28990000,randUni15117:1,48.769699,11.429406,poi_abc_5,8080
28992000,randUni15117:1,48.76991,11.429595,poi_abc_5,8080
28994000,randUni15117:1,48.770107,11.429773,poi_abc_5,8080
28996000,randUni15117:1,48.770298,11.429941,poi_abc_5,8080
28998000,randUni15117:1,48.770484,11.430106,poi_abc_5,8080
29000000,randUni15117:1,48.770667,11.430268,poi_abc_9,8080
29002000,randUni15117:1,48.770849,11.430429,poi_abc_9,8080
29004000,randUni15117:1,48.77103,11.430588,poi_abc_9,8080
29006000,randUni15117:1,48.771212,11.430746,poi_abc_9,8080
29008000,randUni15117:1,48.771393,11.430903,poi_abc_9,8080
29010000,randUni15117:1,48.771572,11.431053,poi_abc_9,8080
29012000,randUni15117:1,48.771732,11.431185,poi_abc_9,8080
29014000,randUni15117:1,48.771807,11.431248,poi_abc_9,8080
29016000,randUni15117:1,48.771829,11.431266,poi_abc_9,8080
29018000,randUni15117:1,48.771855,11.431287,poi_abc_9,8080
29020000,randUni15117:1,48.77193,11.431368,poi_abc_9,8080
29022000,randUni15117:1,48.772053,11.431514,poi_abc_9,8080
29024000,randUni15117:1,48.772219,11.431642,poi_abc_9,8080
29026000,randUni15117:1,48.772419,11.43164,poi_abc_9,8080
29028000,randUni15117:1,48.772625,11.431608,poi_abc_9,8080
29030000,randUni15117:1,48.772827,11.43156,poi_abc_9,8080
29032000,randUni15117:1,48.773007,11.431406,poi_abc_9,8080
29034000,randUni15117:1,48.773181,11.431235,poi_abc_9,8080
29036000,randUni15117:1,48.773355,11.431064,poi_abc_9,8080
29038000,randUni15117:1,48.77353,11.430893,poi_abc_9,8080
29040000,randUni15117:1,48.773706,11.430726,poi_abc_9,8080
29042000,randUni15117:1,48.773882,11.430559,poi_abc_9,8080
29044000,randUni15117:1,48.774059,11.430392,poi_abc_9,8080
29046000,randUni15117:1,48.774235,11.430225,poi_abc_9,8080
29048000,randUni15117:1,48.774411,11.430057,poi_abc_9,8080
29050000,randUni15117:1,48.774587,11.42989,poi_abc_1,8080
29052000,randUni15117:1,48.774761,11.429716,poi_abc_1,8080
29054000,randUni15117:1,48.774934,11.429542,poi_abc_1,8080
29056000,randUni15117:1,48.775107,11.429367,poi_abc_11,8080
29058000,randUni15117:1,48.775272,11.429177,poi_abc_11,8080
29060000,randUni15117:1,48.775369,11.428902,poi_abc_11,8080
29062000,randUni15117:1,48.775456,11.428616,poi_abc_11,8080
29064000,randUni15117:1,48.775544,11.428331,poi_abc_11,8080
28915000,h9884c2:1,48.767346,11.431251,poi_abc_8,8080
28917000,h9884c2:1,48.767547,11.431118,poi_abc_8,8080
28919000,h9884c2:1,48.76774,11.430958,poi_abc_8,8080
28921000,h9884c2:1,48.767862,11.430842,poi_abc_8,8080
28923000,h9884c2:1,48.767969,11.430764,poi_abc_8,8080
28925000,h9884c2:1,48.76811,11.430571,poi_abc_8,8080
28927000,h9884c2:1,48.768272,11.430345,poi_abc_8,8080
28929000,h9884c2:1,48.768436,11.430122,poi_abc_8,8080
28931000,h9884c2:1,48.7686,11.429899,poi_abc_8,8080
28933000,h9884c2:1,48.768764,11.429676,poi_abc_5,8080
28935000,h9884c2:1,48.768926,11.429449,poi_abc_5,8080
28937000,h9884c2:1,48.769072,11.429208,poi_abc_5,8080
28939000,h9884c2:1,48.769138,11.429083,poi_abc_5,8080
28941000,h9884c2:1,48.76914,11.429081,poi_abc_5,8080
28943000,h9884c2:1,48.76914,11.429081,poi_abc_5,8080
28945000,h9884c2:1,48.76914,11.429081,poi_abc_5,8080
28947000,h9884c2:1,48.76914,11.429081,poi_abc_5,8080
28949000,h9884c2:1,48.769148,11.429065,poi_abc_5,8080
28951000,h9884c2:1,48.769188,11.428964,poi_abc_5,8080
28953000,h9884c2:1,48.769267,11.428776,poi_abc_5,8080
28955000,h9884c2:1,48.769343,11.428481,poi_abc_5,8080
28957000,h9884c2:1,48.769417,11.428168,poi_abc_5,8080
28959000,h9884c2:1,48.76947,11.427844,poi_abc_5,8080
28961000,h9884c2:1,48.769523,11.42752,poi_abc_5,8080
28963000,h9884c2:1,48.769576,11.427197,poi_abc_5,8080
28965000,h9884c2:1,48.769629,11.426873,poi_abc_5,8080
28967000,h9884c2:1,48.769682,11.42655,poi_abc_5,8080
28969000,h9884c2:1,48.769736,11.426227,poi_abc_5,8080
28971000,h9884c2:1,48.769792,11.425905,poi_abc_5,8080
28973000,h9884c2:1,48.769848,11.425583,NONE,8080
28975000,h9884c2:1,48.769905,11.425261,NONE,8080
28977000,h9884c2:1,48.769957,11.424937,NONE,8080
28979000,h9884c2:1,48.769989,11.424608,NONE,8080
28981000,h9884c2:1,48.770009,11.424276,NONE,8080
28983000,h9884c2:1,48.770012,11.423943,NONE,8080
28985000,h9884c2:1,48.769999,11.423611,NONE,8080
28987000,h9884c2:1,48.76995,11.423288,NONE,8080
28989000,h9884c2:1,48.769884,11.422971,NONE,8080
28991000,h9884c2:1,48.769806,11.42266,NONE,8080
28993000,h9884c2:1,48.769748,11.422342,NONE,8080
28995000,h9884c2:1,48.769671,11.422028,NONE,8080
28997000,h9884c2:1,48.769591,11.421718,NONE,8080
28999000,h9884c2:1,48.769523,11.421455,NONE,8080
29001000,h9884c2:1,48.769508,11.421396,NONE,8080
29003000,h9884c2:1,48.769508,11.421396,NONE,8080
29005000,h9884c2:1,48.769508,11.421396,NONE,8080
29007000,h9884c2:1,48.769508,11.421396,NONE,8080
29009000,h9884c2:1,48.769508,11.421396,NONE,8080
29011000,h9884c2:1,48.769508,11.421396,NONE,8080
29013000,h9884c2:1,48.769508,11.421396,NONE,8080
29015000,h9884c2:1,48.769508,11.421396,NONE,8080
